start_node,end_node,edge_id,start_long,start_lat,end_long,end_lat
11215890064,11215890065,11215890064->11215890065,114.1685679,22.3235448,114.1685804,22.3234856
11215890065,11215890066,11215890065->11215890066,114.1685804,22.3234856,114.1686043,22.3233723
11215890066,11215890067,11215890066->11215890067,114.1686043,22.3233723,114.1686349,22.3232273
11215890067,332242755,11215890067->332242755,114.1686349,22.3232273,114.168659,22.3231134
11217387589,6328079478,11217387589->6328079478,114.1624839,22.320328,114.1624974,22.320395
11217387589,6328079479,11217387589->6328079479,114.1624839,22.320328,114.1624297,22.3200587
11217387595,6328079475,11217387595->6328079475,114.1621178,22.3201538,114.1623119,22.320118
11217387595,6328079477,11217387595->6328079477,114.1621178,22.3201538,114.1620815,22.3201605
11217387597,11217387603,11217387597->11217387603,114.1622877,22.3196429,114.162241,22.319614
11217387598,11217387599,11217387598->11217387599,114.1622513,22.3197509,114.1622675,22.3197494
11217387599,11217387600,11217387599->11217387600,114.1622675,22.3197494,114.1622876,22.319736
11217387600,11217387601,11217387600->11217387601,114.1622876,22.319736,114.1623036,22.3197062
11217387601,11217387602,11217387601->11217387602,114.1623036,22.3197062,114.1623078,22.3196742
11217387602,3230282237,11217387602->3230282237,114.1623078,22.3196742,114.1622984,22.3196495
11217387603,6364822997,11217387603->6364822997,114.162241,22.319614,114.1622473,22.3195977
11217387604,11217387608,11217387604->11217387608,114.1629619,22.3197101,114.1629894,22.3198438
11217387604,11217387607,11217387604->11217387607,114.1629619,22.3197101,114.1629297,22.3197163
11217387605,11217387606,11217387605->11217387606,114.1628975,22.3197225,114.1628825,22.3197253
11217387605,11217387607,11217387605->11217387607,114.1628975,22.3197225,114.1629297,22.3197163
11217387606,11217387605,11217387606->11217387605,114.1628825,22.3197253,114.1628975,22.3197225
11217387607,11217387605,11217387607->11217387605,114.1629297,22.3197163,114.1628975,22.3197225
11217387607,11217387604,11217387607->11217387604,114.1629297,22.3197163,114.1629619,22.3197101
11217387608,3696283360,11217387608->3696283360,114.1629894,22.3198438,114.1630536,22.3201554
11217387608,11217387610,11217387608->11217387610,114.1629894,22.3198438,114.1629592,22.3198498
11217387609,11217387611,11217387609->11217387611,114.1629112,22.3198593,114.1629248,22.3198566
11217387610,11217387611,11217387610->11217387611,114.1629592,22.3198498,114.1629248,22.3198566
11217387610,11217387608,11217387610->11217387608,114.1629592,22.3198498,114.1629894,22.3198438
11217387611,11217387609,11217387611->11217387609,114.1629248,22.3198566,114.1629112,22.3198593
11217387611,11217387610,11217387611->11217387610,114.1629248,22.3198566,114.1629592,22.3198498
11217387613,1640472866,11217387613->1640472866,114.1630689,22.3202296,114.1630827,22.3202964
11217924633,4353561381,11217924633->4353561381,114.1638318,22.3268775,114.1639452,22.3270037
11218111259,6364821075,11218111259->6364821075,114.1680068,22.319699,114.1681014,22.3192403
11219067130,3230283095,11219067130->3230283095,114.163469,22.3199437,114.1635023,22.3201278
11219129739,11219129746,11219129739->11219129746,114.1636598,22.3201951,114.1639529,22.3201438
11219129746,1640472864,11219129746->1640472864,114.1639529,22.3201438,114.1640286,22.3201305
11222686175,6374553468,11222686175->6374553468,114.1638501,22.3267275,114.1641429,22.326503
11222686200,9333541400,11222686200->9333541400,114.164938,22.326557,114.1650787,22.3264489
11222686207,660864273,11222686207->660864273,114.1648122,22.3266537,114.1648676,22.3266111
11222686213,660864273,11222686213->660864273,114.1648134,22.3265506,114.1648676,22.3266111
11222686434,1641766334,11222686434->1641766334,114.1612381,22.3270729,114.1612938,22.3271335
11222686435,5429072373,11222686435->5429072373,114.1613571,22.3272033,114.1616257,22.3274993
11222686436,9893504823,11222686436->9893504823,114.1613975,22.3269507,114.1612676,22.3268034
11222686437,1181846060,11222686437->1181846060,114.1615147,22.3270825,114.1614517,22.3270124
11222686440,12860200708,11222686440->12860200708,114.1622759,22.3265342,114.1622992,22.3265602
11222686441,1641766327,11222686441->1641766327,114.1621056,22.3265184,114.1621988,22.3264481
11222686449,1181846125,11222686449->1181846125,114.1623427,22.3280111,114.1622752,22.3279347
11222686453,660864278,11222686453->660864278,114.1623467,22.3278798,114.1630195,22.3273642
11222686464,1152824599,11222686464->1152824599,114.1624806,22.3263071,114.1625348,22.3263052
11222686465,11222686464,11222686465->11222686464,114.1624272,22.3263161,114.1624806,22.3263071
11222686466,4773743115,11222686466->4773743115,114.162335,22.3263506,114.1623758,22.3263321
11222686467,4773743114,11222686467->4773743114,114.162262,22.3264004,114.1622969,22.3263735
11222686477,11222686441,11222686477->11222686441,114.1615218,22.3269587,114.1621056,22.3265184
11225189880,7320974456,11225189880->7320974456,114.1692714,22.3200583,114.1692771,22.3200318
11225189882,3691165237,11225189882->3691165237,114.1697333,22.3205773,114.1697403,22.320542
11225189883,4353541535,11225189883->4353541535,114.1698383,22.3200792,114.1698486,22.3200307
11229660893,4353595937,11229660893->4353595937,114.1620153,22.3179258,114.1619115,22.3178687
11229660903,11229660904,11229660903->11229660904,114.1638362,22.3163343,114.1638455,22.3162837
11229660904,4353541534,11229660904->4353541534,114.1638455,22.3162837,114.1638592,22.3161947
11229753847,1182677912,11229753847->1182677912,114.1627648,22.3182149,114.1626949,22.3182018
11229753848,288991742,11229753848->288991742,114.1628407,22.3181497,114.1627874,22.3181394
11229753850,332243003,11229753850->332243003,114.1662567,22.3187406,114.1662215,22.3187352
11229753852,8983466243,11229753852->8983466243,114.1728002,22.31989,114.172718,22.319873
11229753854,5429072335,11229753854->5429072335,114.1723077,22.3199089,114.1724787,22.3199391
11230942550,9878952172,11230942550->9878952172,114.1695715,22.3186204,114.1695987,22.3184879
11230942551,11230942552,11230942551->11230942552,114.1696853,22.3180644,114.1697192,22.3178966
11230942552,11230942553,11230942552->11230942553,114.1697192,22.3178966,114.1697394,22.3177972
11230942553,11134510108,11230942553->11134510108,114.1697394,22.3177972,114.169759,22.3177001
11230942587,9875929121,11230942587->9875929121,114.1701162,22.3159578,114.1701272,22.3159049
11232787248,1272842545,11232787248->1272842545,114.1706108,22.3139139,114.1708701,22.3139553
11232787250,9876541909,11232787250->9876541909,114.1705841,22.3136355,114.1705945,22.3135843
11232787251,9878952170,11232787251->9878952170,114.1706015,22.3135497,114.1706086,22.3135149
11234046515,7772335750,11234046515->7772335750,114.172503,22.3144359,114.1724635,22.3143811
11234046520,7772335751,11234046520->7772335751,114.1717481,22.3134532,114.1716878,22.3133743
11234081811,1636641362,11234081811->1636641362,114.1741122,22.3166145,114.1740031,22.3164512
11234081813,6244674924,11234081813->6244674924,114.1738129,22.3171386,114.1739037,22.3169261
11234081813,1636641379,11234081813->1636641379,114.1738129,22.3171386,114.1737889,22.3171958
11234081814,1151084896,11234081814->1151084896,114.1733399,22.3157476,114.1734082,22.3158381
11234081815,6244674921,11234081815->6244674921,114.1734852,22.3159448,114.1737942,22.3163728
11234193740,8258548198,11234193740->8258548198,114.1751525,22.3182336,114.1752446,22.3183574
11234193741,804107013,11234193741->804107013,114.175064,22.3181138,114.17512,22.31819
11234215901,10797251194,11234215901->10797251194,114.1746755,22.3175855,114.1748234,22.3177866
11234215902,1151084858,11234215902->1151084858,114.174786,22.3175251,114.174672,22.31737
11234215903,11234215902,11234215903->11234215902,114.1748207,22.317569,114.174786,22.3175251
11235236449,6534226310,11235236449->6534226310,114.1727693,22.3175593,114.1727022,22.3175463
11235236454,1107287997,11235236454->1107287997,114.1727903,22.3171114,114.1727977,22.3170746
11235236458,7205040205,11235236458->7205040205,114.172139,22.3169864,114.1721613,22.3170047
11235236460,1107287994,11235236460->1107287994,114.1721178,22.3179325,114.1726054,22.3180242
11235236461,275945538,11235236461->275945538,114.1720345,22.3178689,114.1720243,22.3179153
11235236463,275945538,11235236463->275945538,114.1719727,22.3179049,114.1720243,22.3179153
11235236471,3230280124,11235236471->3230280124,114.1712908,22.3186236,114.1713154,22.3185059
11235236477,3392182674,11235236477->3392182674,114.1724077,22.3189166,114.1724121,22.318895
11241777315,9125470662,11241777315->9125470662,114.1710576,22.3112373,114.1710658,22.311193
11242686005,11242686022,11242686005->11242686022,114.1639336,22.3184304,114.1638071,22.3184376
11242686007,339051592,11242686007->339051592,114.1612813,22.3111495,114.1611534,22.3113437
11242686010,11242686026,11242686010->11242686026,114.1644578,22.3184122,114.1643053,22.3184214
11242686011,332236247,11242686011->332236247,114.1647662,22.3183789,114.1646269,22.3183972
11242686013,11242686015,11242686013->11242686015,114.1618761,22.3107058,114.1617887,22.3107493
11242686014,11242686027,11242686014->11242686027,114.1635803,22.3184644,114.1634333,22.3184916
11242686015,339051538,11242686015->339051538,114.1617887,22.3107493,114.1616973,22.3107998
11242686016,339051541,11242686016->339051541,114.1614109,22.3110033,114.1613503,22.3110598
11242686017,332236248,11242686017->332236248,114.1631507,22.3185828,114.1630173,22.3186454
11242686018,11242686025,11242686018->11242686025,114.1621635,22.3105788,114.1620967,22.3106095
11242686019,11242686017,11242686019->11242686017,114.1633026,22.318528,114.1631507,22.3185828
11242686021,11242686014,11242686021->11242686014,114.1637022,22.3184478,114.1635803,22.3184644
11242686022,11242686021,11242686022->11242686021,114.1638071,22.3184376,114.1637022,22.3184478
11242686023,11242686013,11242686023->11242686013,114.1619718,22.3106624,114.1618761,22.3107058
11242686024,11242686016,11242686024->11242686016,114.161458,22.310965,114.1614109,22.3110033
11242686025,11242686023,11242686025->11242686023,114.1620967,22.3106095,114.1619718,22.3106624
11242686026,11242686005,11242686026->11242686005,114.1643053,22.3184214,114.1639336,22.3184304
11242686027,11242686019,11242686027->11242686019,114.1634333,22.3184916,114.1633026,22.318528
11248761167,10198950925,11248761167->10198950925,114.1711418,22.3206145,114.1713652,22.3206545
11248761170,3691165232,11248761170->3691165232,114.170851,22.320833,114.170863,22.3207772
11248761209,4235620490,11248761209->4235620490,114.1710047,22.319988,114.1710506,22.3197597
11248761211,11248761167,11248761211->11248761167,114.1711295,22.3206123,114.1711418,22.3206145
11248761212,5429072332,11248761212->5429072332,114.1713014,22.3197283,114.1714197,22.3197493
11251947493,13658891188,11251947493->13658891188,114.1694437,22.3237194,114.1695465,22.3238175
11251947494,6680793615,11251947494->6680793615,114.169568,22.323609,114.1695364,22.3235788
11251947495,6680793616,11251947495->6680793616,114.1694333,22.3236706,114.1694127,22.3236897
11253936093,11253936095,11253936093->11253936095,114.1696811,22.3117298,114.1697191,22.3117262
11253936094,11253936097,11253936094->11253936097,114.1695906,22.311706,114.1696259,22.311705
11253936095,1183208532,11253936095->1183208532,114.1697191,22.3117262,114.1699059,22.311757
11253936096,991295033,11253936096->991295033,114.169654,22.3116868,114.1697451,22.3112265
11253936097,11253936096,11253936097->11253936096,114.1696259,22.311705,114.169654,22.3116868
11253936098,991295120,11253936098->991295120,114.1696284,22.3118026,114.1696407,22.3117473
11256303653,4501979659,11256303653->4501979659,114.1668315,22.3152846,114.1667867,22.3150558
11256303653,1143490371,11256303653->1143490371,114.1668315,22.3152846,114.1668694,22.3150898
11258692702,2772111132,11258692702->2772111132,114.1764526,22.3118509,114.1764328,22.3117949
11258692702,2772111152,11258692702->2772111152,114.1764526,22.3118509,114.1764671,22.3118903
11258692703,675264197,11258692703->675264197,114.1766395,22.3118924,114.1766026,22.311915
11258692704,7709818207,11258692704->7709818207,114.1758192,22.3128919,114.1757031,22.3130793
11258692704,1636641311,11258692704->1636641311,114.1758192,22.3128919,114.1758576,22.3128298
11339432013,308473192,11339432013->308473192,114.1687122,22.3191261,114.1686727,22.3191848
11339432014,308473192,11339432014->308473192,114.1687663,22.3191981,114.1686727,22.3191848
11339432014,3391012778,11339432014->3391012778,114.1687663,22.3191981,114.1687266,22.3192418
11361727053,2427397093,11361727053->2427397093,114.1619131,22.3245076,114.1618978,22.324602
11361727055,274242705,11361727055->274242705,114.1614869,22.3252683,114.1614162,22.3253249
11361727057,11361727053,11361727057->11361727053,114.1619243,22.3244132,114.1619131,22.3245076
11361727059,11361727057,11361727059->11361727057,114.1619308,22.3243099,114.1619243,22.3244132
11361727062,11361727055,11361727062->11361727055,114.1615564,22.3252063,114.1614869,22.3252683
11389595532,11234081814,11389595532->11234081814,114.1731572,22.315515,114.1733399,22.3157476
11391504623,6386068446,11391504623->6386068446,114.1701555,22.3145283,114.1701759,22.3145323
11391504624,11391504623,11391504624->11391504623,114.1699371,22.314485,114.1701555,22.3145283
11391504629,1151084864,11391504629->1151084864,114.1696141,22.3144228,114.1697105,22.3144402
11391504630,11391504629,11391504630->11391504629,114.1693666,22.3143783,114.1696141,22.3144228
11391504631,12071361401,11391504631->12071361401,114.1687283,22.3142553,114.1687155,22.3142527
11391796918,10778080585,11391796918->10778080585,114.1700545,22.3156899,114.1700309,22.3158
11391796919,1151084930,11391796919->1151084930,114.1699997,22.3159454,114.169976,22.3160657
11391978236,3176514499,11391978236->3176514499,114.169824,22.3168147,114.1697857,22.317
11406931543,1636543835,11406931543->1636543835,114.1762919,22.3261645,114.1762924,22.3261312
11406943380,8795975501,11406943380->8795975501,114.1763738,22.3262341,114.1767044,22.3262417
11406943380,6006317321,11406943380->6006317321,114.1763738,22.3262341,114.1763617,22.3262338
11406997370,4292132282,11406997370->4292132282,114.1767668,22.3276211,114.1779563,22.3276621
11406997370,316731592,11406997370->316731592,114.1767668,22.3276211,114.1766448,22.3276169
11406997373,1140062960,11406997373->1140062960,114.1783555,22.3276544,114.1784146,22.3276533
11406997373,4292132282,11406997373->4292132282,114.1783555,22.3276544,114.1779563,22.3276621
11407003796,6443315773,11407003796->6443315773,114.1756578,22.3240516,114.1751221,22.3236345
11407003796,6443315772,11407003796->6443315772,114.1756578,22.3240516,114.1756953,22.3240808
11407003809,1497108610,11407003809->1497108610,114.1760728,22.3235536,114.1755755,22.3232005
11407003809,1523239256,11407003809->1523239256,114.1760728,22.3235536,114.1761128,22.323582
11407003825,9743634084,11407003825->9743634084,114.1756923,22.3220285,114.1756605,22.3220167
11407003825,6720234383,11407003825->6720234383,114.1756923,22.3220285,114.175726,22.322041
11407003827,6720234381,11407003827->6720234381,114.1756309,22.3220057,114.1755944,22.3219922
11407003827,9743634084,11407003827->9743634084,114.1756309,22.3220057,114.1756605,22.3220167
11407003833,1636543745,11407003833->1636543745,114.1765646,22.3232381,114.1764607,22.3231663
11407003833,1222131137,11407003833->1222131137,114.1765646,22.3232381,114.1767439,22.3233621
11407003845,13592130094,11407003845->13592130094,114.1767657,22.3233361,114.1767898,22.3233073
11407010298,1222130993,11407010298->1222130993,114.1774498,22.3225954,114.1774698,22.3225841
11407010303,6443315565,11407010303->6443315565,114.1764656,22.3230883,114.176144,22.322858
11407010303,6443315564,11407010303->6443315564,114.1764656,22.3230883,114.1765033,22.3231153
11407010304,1636543720,11407010304->1636543720,114.1768703,22.3226161,114.1764926,22.3223375
11407010304,1636543727,11407010304->1636543727,114.1768703,22.3226161,114.1769017,22.3226393
11407010338,13592130080,11407010338->13592130080,114.1768595,22.3215924,114.176871,22.3215717
11407010338,5020395147,11407010338->5020395147,114.1768595,22.3215924,114.1768362,22.3216306
11425099457,804108092,11425099457->804108092,114.1738827,22.3184628,114.173838,22.3184469
11425099460,6383895342,11425099460->6383895342,114.1737605,22.3187512,114.1739654,22.3188253
11425100300,13594786983,11425100300->13594786983,114.1784363,22.3236902,114.1787902,22.323672
11425100300,4860301265,11425100300->4860301265,114.1784363,22.3236902,114.1783557,22.3236929
11425100333,6705233351,11425100333->6705233351,114.1789415,22.320694,114.1788447,22.3206468
11425100348,6766651820,11425100348->6766651820,114.1770855,22.3180592,114.1770945,22.3181867
11425100348,6766651819,11425100348->6766651819,114.1770855,22.3180592,114.1770815,22.3180018
11425100353,804108999,11425100353->804108999,114.1773125,22.3198968,114.177322,22.3198536
11425100353,1222131138,11425100353->1222131138,114.1773125,22.3198968,114.1772704,22.320089
11425100358,773888710,11425100358->773888710,114.1776194,22.3198112,114.1775915,22.319773
11425100358,12206393147,11425100358->12206393147,114.1776194,22.3198112,114.17777,22.3200169
11425109780,804108994,11425109780->804108994,114.1768932,22.3194091,114.177161,22.3197708
11425109786,1636543656,11425109786->1636543656,114.1769178,22.3192495,114.1768212,22.3193118
11425109814,6030652681,11425109814->6030652681,114.1776586,22.3197297,114.1780673,22.3194663
11425112875,11425112890,11425112875->11425112890,114.1740987,22.3187009,114.1746507,22.3189084
11425112890,804108341,11425112890->804108341,114.1746507,22.3189084,114.17472,22.3189345
11425112896,804108585,11425112896->804108585,114.1750316,22.3182166,114.1750559,22.3182029
11425112905,11425112906,11425112905->11425112906,114.1765269,22.3201274,114.1765201,22.3201321
11425112905,6443235517,11425112905->6443235517,114.1765269,22.3201274,114.176561,22.3201036
11425112906,7187039725,11425112906->7187039725,114.1765201,22.3201321,114.1764982,22.3201474
11425112906,11425112905,11425112906->11425112905,114.1765201,22.3201321,114.1765269,22.3201274
11425112909,804108139,11425112909->804108139,114.175107,22.3192602,114.1748787,22.3198044
11425112910,9415492735,11425112910->9415492735,114.174724,22.3200654,114.1746783,22.3200825
11425112916,804108139,11425112916->804108139,114.1749392,22.3198075,114.1748787,22.3198044
11425112917,6499683011,11425112917->6499683011,114.1752088,22.319117,114.1752169,22.3191277
11425125542,582482341,11425125542->582482341,114.179054,22.3137697,114.1791329,22.3140094
11425125542,1636641318,11425125542->1636641318,114.179054,22.3137697,114.1790152,22.3136518
11425132145,7405473023,11425132145->7405473023,114.1790538,22.3111949,114.1790057,22.3111522
11425132145,8711620738,11425132145->8711620738,114.1790538,22.3111949,114.1790872,22.3112245
11425132148,1222130989,11425132148->1222130989,114.1782799,22.3120556,114.178277,22.3119991
11425132151,10796234629,11425132151->10796234629,114.1778774,22.3125718,114.1778879,22.3125679
11425154501,1636641333,11425154501->1636641333,114.1780237,22.3151347,114.17806,22.3151904
11425154501,10793362420,11425154501->10793362420,114.1780237,22.3151347,114.177998,22.3150753
11425610467,8983466245,11425610467->8983466245,114.1644825,22.3187519,114.165121,22.3187704
11425668979,11425668980,11425668979->11425668980,114.1675627,22.3195747,114.1675338,22.3197115
11425668980,11425668981,11425668980->11425668981,114.1675338,22.3197115,114.1675237,22.3197589
11425668981,1168183665,11425668981->1168183665,114.1675237,22.3197589,114.1674819,22.3199568
11425668982,4353561378,11425668982->4353561378,114.1674539,22.3200927,114.1674249,22.3202339
11429078308,11453007863,11429078308->11453007863,114.1680202,22.3256279,114.1680021,22.3257116
11434807842,1180356950,11434807842->1180356950,114.1785278,22.3105255,114.1784396,22.3106232
11434807861,12573324066,11434807861->12573324066,114.1768247,22.3162853,114.1759447,22.3167248
11434807861,6498114540,11434807861->6498114540,114.1768247,22.3162853,114.1768493,22.3162706
11434832872,4987955005,11434832872->4987955005,114.1756079,22.3169833,114.1756359,22.3170557
11434832872,6030654116,11434832872->6030654116,114.1756079,22.3169833,114.1755995,22.3169616
11453007863,9772967561,11453007863->9772967561,114.1680021,22.3257116,114.1679906,22.3257644
11453007864,11453007865,11453007864->11453007865,114.1679501,22.3259516,114.1679453,22.3259736
11453007865,339054267,11453007865->339054267,114.1679453,22.3259736,114.1678806,22.3262723
11453007866,991295007,11453007866->991295007,114.1675089,22.32457,114.1666804,22.3251994
11453018971,11153075973,11453018971->11153075973,114.1666938,22.3258819,114.1666201,22.3259426
11455452181,11455452182,11455452181->11455452182,114.1681509,22.3226326,114.1680883,22.3226752
11455452182,11455452183,11455452182->11455452183,114.1680883,22.3226752,114.1680139,22.3227258
11455452183,331269982,11455452183->331269982,114.1680139,22.3227258,114.1678205,22.3228573
11465960735,4796632422,11465960735->4796632422,114.1640264,22.3279398,114.1639453,22.3280019
11482520696,9386989114,11482520696->9386989114,114.1675089,22.3273164,114.1674797,22.3273761
11592048365,12618311013,11592048365->12618311013,114.1726716,22.3146595,114.1726346,22.3146053
11592048366,12618311012,11592048366->12618311012,114.1725073,22.3146335,114.172536,22.3146724
11629699179,1640472867,11629699179->1640472867,114.1603766,22.320377,114.1603775,22.3202961
11629699182,1640472859,11629699182->1640472859,114.1603785,22.3202117,114.160381,22.3199984
11629699194,1640472859,11629699194->1640472859,114.1618643,22.3200034,114.160381,22.3199984
11629734477,7257383497,11629734477->7257383497,114.1620596,22.3243051,114.162044,22.3243033
11629734479,2427397092,11629734479->2427397092,114.1620832,22.3243788,114.1621386,22.324331
11629734487,1181846147,11629734487->1181846147,114.1646811,22.3230412,114.1646132,22.3229834
11711678689,6374552957,11711678689->6374552957,114.1686494,22.3266014,114.1689731,22.3266246
11711678690,11711678691,11711678690->11711678691,114.1683697,22.3265595,114.1684209,22.3265629
11711678691,11711678692,11711678691->11711678692,114.1684209,22.3265629,114.1684782,22.3265716
11711678692,1636543843,11711678692->1636543843,114.1684782,22.3265716,114.1685268,22.3265822
11711678693,11711678689,11711678693->11711678689,114.1685868,22.3265933,114.1686494,22.3266014
11727918511,1161863878,11727918511->1161863878,114.1700874,22.3244368,114.1700962,22.3243985
11867945064,10825885977,11867945064->10825885977,114.172783,22.3150083,114.1727193,22.315048
11867945064,6357916714,11867945064->6357916714,114.172783,22.3150083,114.1728346,22.3150784
11867945065,10825885977,11867945065->10825885977,114.1726619,22.3150838,114.1727193,22.315048
11867945066,10825885976,11867945066->10825885976,114.1726028,22.3147633,114.1725403,22.3148023
11867945066,11867945064,11867945066->11867945064,114.1726028,22.3147633,114.172783,22.3150083
11867945067,10825885976,11867945067->10825885976,114.1724829,22.314838,114.1725403,22.3148023
11868079971,10961559545,11868079971->10961559545,114.1717069,22.3141059,114.171889,22.3141387
11868079972,11868079977,11868079972->11868079977,114.1714592,22.3141134,114.1714462,22.3141751
11868079974,10961559558,11868079974->10961559558,114.1723099,22.3142429,114.1722861,22.3142473
11868079976,11868079971,11868079976->11868079971,114.1714698,22.3140631,114.1717069,22.3141059
11868079976,11868079972,11868079976->11868079972,114.1714698,22.3140631,114.1714592,22.3141134
11880893091,9125470645,11880893091->9125470645,114.1717104,22.3109964,114.171716,22.3110145
11880893091,9125470647,11880893091->9125470647,114.1717104,22.3109964,114.171695,22.3109661
11880893092,11880893093,11880893092->11880893093,114.1716736,22.3111966,114.171624,22.3112437
11880893092,9125470644,11880893092->9125470644,114.1716736,22.3111966,114.1717085,22.3111388
11880893093,11880893092,11880893093->11880893092,114.171624,22.3112437,114.1716736,22.3111966
11880893105,6521288995,11880893105->6521288995,114.1718521,22.3104017,114.1718303,22.3103887
11880893105,4571243168,11880893105->4571243168,114.1718521,22.3104017,114.1718634,22.310419
12031298639,1139326576,12031298639->1139326576,114.1739721,22.325175,114.1739834,22.3252045
12031298640,1161864161,12031298640->1161864161,114.1740474,22.3250716,114.1740124,22.3250893
12031364514,1179001820,12031364514->1179001820,114.1705491,22.3250262,114.1704331,22.325579
12031364701,12031364702,12031364701->12031364702,114.1721701,22.3248141,114.1721619,22.3247904
12031364702,12031364703,12031364702->12031364703,114.1721619,22.3247904,114.1721459,22.3247702
12031364703,6370140867,12031364703->6370140867,114.1721459,22.3247702,114.1721239,22.3247558
12031364705,6370140864,12031364705->6370140864,114.1719729,22.3247264,114.1713871,22.3246224
12031364706,1161864053,12031364706->1161864053,114.1721754,22.3248171,114.1721883,22.3247979
12031364707,12031364708,12031364707->12031364708,114.1722384,22.3247701,114.1722575,22.324769
12031364708,9197539604,12031364708->9197539604,114.1722575,22.324769,114.1722763,22.3247721
12031364709,9197539603,12031364709->9197539603,114.1722026,22.3247847,114.17222,22.3247752
12031364710,1161864003,12031364710->1161864003,114.1724377,22.3248009,114.1734227,22.3249547
12031365119,12031365120,12031365119->12031365120,114.1737456,22.3263853,114.1738516,22.3263389
12031365119,6142317825,12031365119->6142317825,114.1737456,22.3263853,114.1736945,22.3265123
12031365120,12031365121,12031365120->12031365121,114.1738516,22.3263389,114.1739589,22.3265482
12031365120,12031365119,12031365120->12031365119,114.1738516,22.3263389,114.1737456,22.3263853
12031365121,12031365120,12031365121->12031365120,114.1739589,22.3265482,114.1738516,22.3263389
12041326623,11018989858,12041326623->11018989858,114.1680417,22.3125893,114.1681426,22.3126052
12041326624,6357916384,12041326624->6357916384,114.1682266,22.3126184,114.1683837,22.3126432
12041326625,6637957630,12041326625->6637957630,114.1673648,22.3123858,114.1673255,22.3123788
12041326626,332243088,12041326626->332243088,114.167341,22.312307,114.1672753,22.3122897
12041326627,6357916685,12041326627->6357916685,114.1674063,22.3123254,114.1673841,22.3123183
12041326628,12041326625,12041326628->12041326625,114.1673842,22.3123893,114.1673648,22.3123858
12041326634,1168380691,12041326634->1168380691,114.1670073,22.313389,114.1670711,22.3129257
12041326635,1168380671,12041326635->1168380671,114.1672112,22.3122459,114.1673572,22.3114416
12041326636,332248685,12041326636->332248685,114.1668118,22.312486,114.166805,22.3125831
12041326637,1183030944,12041326637->1183030944,114.166833,22.3147171,114.1669441,22.3139047
12041326642,7552982953,12041326642->7552982953,114.1658226,22.3120089,114.1656825,22.3119901
12041326643,6550920169,12041326643->6550920169,114.1660411,22.3120479,114.1659486,22.3120274
12041326644,12041326643,12041326644->12041326643,114.1661597,22.3120742,114.1660411,22.3120479
12041326645,5118308273,12041326645->5118308273,114.1664656,22.3121439,114.1663907,22.3121271
12041326646,12041326645,12041326646->12041326645,114.1665576,22.3121644,114.1664656,22.3121439
12041326647,12041326646,12041326647->12041326646,114.1665883,22.3121713,114.1665576,22.3121644
12041326648,12041326649,12041326648->12041326649,114.1665553,22.3122583,114.1666131,22.3122688
12041326649,12041326662,12041326649->12041326662,114.1666131,22.3122688,114.1666597,22.3122772
12041326650,334650575,12041326650->334650575,114.1664118,22.3123607,114.166525,22.3123846
12041326651,9125470650,12041326651->9125470650,114.1664217,22.3123158,114.1664924,22.3123397
12041326652,8763098745,12041326652->8763098745,114.1667016,22.3124142,114.1668935,22.3124422
12041326655,12041326661,12041326655->12041326661,114.1663149,22.3122795,114.1663422,22.3122888
12041326656,12041326663,12041326656->12041326663,114.1664534,22.3122401,114.166518,22.3122516
12041326657,1168315927,12041326657->1168315927,114.1665325,22.3123555,114.1666513,22.3124051
12041326658,6052475831,12041326658->6052475831,114.1663652,22.312121,114.166294,22.312104
12041326659,334648626,12041326659->334648626,114.166331,22.3122123,114.1663581,22.3122232
12041326660,334648626,12041326660->334648626,114.166326,22.3122358,114.1663581,22.3122232
12041326661,12041326651,12041326661->12041326651,114.1663422,22.3122888,114.1664217,22.3123158
12041326662,6357916691,12041326662->6357916691,114.1666597,22.3122772,114.1669613,22.3123317
12041326663,12041326648,12041326663->12041326648,114.166518,22.3122516,114.1665553,22.3122583
12041326664,1168315988,12041326664->1168315988,114.1665556,22.3157761,114.1665065,22.3160663
12041326665,8272842739,12041326665->8272842739,114.1665349,22.3152788,114.1665019,22.3154475
12041326666,8272842739,12041326666->8272842739,114.1664826,22.3152745,114.1665019,22.3154475
12041326667,332243513,12041326667->332243513,114.1667103,22.3138832,114.1666948,22.3140484
12041448028,6680793616,12041448028->6680793616,114.1692671,22.3235507,114.1694127,22.3236897
12041469830,1178971365,12041469830->1178971365,114.1705033,22.322397,114.1701538,22.3240967
12041470004,1178971336,12041470004->1178971336,114.1696791,22.3236605,114.1696699,22.3237063
12041470016,12041470004,12041470016->12041470004,114.1699505,22.3223023,114.1696791,22.3236605
12041470017,332251256,12041470017->332251256,114.1694021,22.3222017,114.169416,22.3221336
12041470179,12041470181,12041470179->12041470181,114.1692304,22.3226579,114.169218,22.3226558
12041470179,12041470180,12041470179->12041470180,114.1692304,22.3226579,114.1693066,22.3226712
12041470180,12041470179,12041470180->12041470179,114.1693066,22.3226712,114.1692304,22.3226579
12041470180,12041470017,12041470180->12041470017,114.1693066,22.3226712,114.1694021,22.3222017
12041470181,12041470179,12041470181->12041470179,114.169218,22.3226558,114.1692304,22.3226579
12041470313,1178971320,12041470313->1178971320,114.1692195,22.3232057,114.1692284,22.3230551
12041470318,12041448028,12041470318->12041448028,114.1692333,22.3235184,114.1692671,22.3235507
